movieId,mean,count,weighted_score,title,genres,IMAX,Children,Action,Fantasy,Thriller,Sci-Fi,Comedy,Film-Noir,(no genres listed),Documentary,Animation,Horror,Adventure,Romance,Crime,Mystery,War,Musical,Drama,Western
56775,3.4571428571428573,105,3.473171473454715,National Treasure: Book of Secrets (2007),Action|Adventure,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
56782,3.9302788844621515,251,3.8874667221223724,There Will Be Blood (2007),Drama|Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
56788,3.6271929824561404,114,3.6067927008082394,Charlie Wilson's War (2007),Comedy|Drama|War,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
56801,2.3859649122807016,57,2.780208608234328,AVPR: Aliens vs. Predator - Requiem (2007),Action|Horror|Sci-Fi,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56805,2.9444444444444446,36,3.2102749835816136,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
56921,3.6875,64,3.637001584216878,Battlestar Galactica: Razor (2007),Action|Drama|Sci-Fi|Thriller,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
56941,3.661290322580645,62,3.618240749091158,P.S. I Love You (2007),Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
56949,3.105,100,3.2029088378183577,27 Dresses (2008),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
57274,3.711864406779661,59,3.650316279959399,[REC] (2007),Drama|Horror|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
57368,3.4347826086956523,161,3.44962381631616,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57504,3.8297872340425534,47,3.7127032326803446,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",Animation|Comedy|Drama|Romance|Sci-Fi,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
57528,3.283582089552239,67,3.3595685455297577,Rambo (Rambo 4) (2008),Action|Drama|Thriller|War,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
57532,1.6774193548387097,31,2.5881663756784676,Meet the Spartans (2008),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57640,3.3663793103448274,116,3.3998503350437432,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
57669,3.894628099173554,242,3.854331429839656,In Bruges (2008),Comedy|Crime|Drama|Thriller,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
58025,3.140625,96,3.2331599120348136,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
58047,3.5952380952380953,84,3.577878499266548,"Definitely, Maybe (2008)",Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
58103,3.28125,64,3.3604058395360266,Vantage Point (2008),Action|Drama|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58105,3.3378378378378377,37,3.423554461438605,"Spiderwick Chronicles, The (2008)",Adventure|Children|Drama|Fantasy|IMAX,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
58154,3.263157894736842,38,3.3805610134762722,"Other Boleyn Girl, The (2008)",Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
58162,3.3333333333333335,39,3.418523897338935,Run Fatboy Run (2007),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
58293,2.5412371134020617,97,2.774631093829815,"10,000 BC (2008)",Adventure|Romance|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
58295,3.740740740740741,108,3.6947691950462795,"Bank Job, The (2008)",Action|Crime|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58299,3.5,47,3.5114045313816433,Horton Hears a Who! (2008),Adventure|Animation|Children|Comedy,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
58303,4.025862068965517,58,3.856569874049846,"Counterfeiters, The (Die Fälscher) (2007)",Crime|Drama|War,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
58347,3.448717948717949,39,3.483741288643283,Penelope (2006),Comedy|Fantasy|Romance,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
58559,4.242967992240543,1031,4.222788076264266,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
58803,3.3452380952380953,126,3.3806291597204265,21 (2008),Crime|Drama|Romance|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
58998,3.710227272727273,176,3.6838745093028473,Forgetting Sarah Marshall (2008),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
59018,3.966666666666667,45,3.791708652218487,"Visitor, The (2007)",Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
59022,3.450980392156863,51,3.4799771471158834,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure|Comedy,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
59103,3.371794871794872,39,3.4402630277737174,"Forbidden Kingdom, The (2008)",Action|Adventure|Comedy|Fantasy,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
59126,3.6511627906976742,43,3.6010705331011854,Religulous (2008),Comedy|Documentary,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
59141,3.546875,32,3.5383572405868797,Son of Rambow (2007),Children|Comedy|Drama,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
59315,3.960370994940978,593,3.9396117960134616,Iron Man (2008),Action|Adventure|Sci-Fi,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59369,3.84251968503937,254,3.809430101818262,Taken (2008),Action|Crime|Drama|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
59387,4.00990099009901,101,3.8998331978350116,"Fall, The (2006)",Adventure|Drama|Fantasy,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
59421,3.263888888888889,36,3.384517407824038,What Happens in Vegas... (2008),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
59501,3.425,80,3.4534377174216955,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59615,2.9838709677419355,217,3.050113963224237,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
59725,2.8629032258064515,62,3.080197270830288,Sex and the City (2008),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
59784,3.631818181818182,220,3.6195125956655465,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
59900,3.0384615384615383,52,3.2180262062973966,You Don't Mess with the Zohan (2008),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60037,2.25,64,2.6582781799615587,"Happening, The (2008)",Drama|Sci-Fi|Thriller,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60040,3.3396946564885495,131,3.3750195584868723,"Incredible Hulk, The (2008)",Action|Sci-Fi,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60069,4.074159021406728,654,4.050260451632144,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
60072,3.188888888888889,135,3.2507766600993127,Wanted (2008),Action|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60074,3.2333333333333334,180,3.2756102329351737,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
60126,3.1666666666666665,84,3.2620890255823376,Get Smart (2008),Action|Comedy,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60161,3.7555555555555555,45,3.6650419855518206,Futurama: The Beast with a Billion Backs (2008),Action|Animation|Comedy|Romance|Sci-Fi,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
60397,3.1774193548387095,62,3.292153792569419,Mamma Mia! (2008),Comedy|Musical|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
60487,3.7564102564102564,39,3.6576543321215436,"It's the Great Pumpkin, Charlie Brown (1966)",Animation|Children|Comedy,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60514,2.960526315789474,38,3.211443366417449,Journey to the Center of the Earth (2008),Action|Adventure|Sci-Fi,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60684,3.7721311475409838,305,3.7503825340787658,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
60753,3.736842105263158,38,3.645266895829214,Felon (2008),Crime|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60756,3.528985507246377,69,3.529072211276632,Step Brothers (2008),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60760,3.039473684210526,38,3.2555610134762722,"X-Files: I Want to Believe, The (2008)",Drama|Mystery|Sci-Fi|Thriller,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
60766,4.05,70,3.8937814891638647,Man on Wire (2008),Documentary,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60937,2.55,40,2.9696878416626644,"Mummy: Tomb of the Dragon Emperor, The (2008)",Action|Adventure|Fantasy|Thriller,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60950,3.686046511627907,86,3.645501283761953,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
61024,3.6879432624113475,141,3.6601061340139562,Pineapple Express (2008),Action|Comedy|Crime,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
61132,3.385869565217391,184,3.405972658487787,Tropic Thunder (2008),Action|Adventure|Comedy|War,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
61160,2.857142857142857,42,3.1371965127275905,Star Wars: The Clone Wars (2008),Action|Adventure|Animation|Sci-Fi,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
61236,4.0181818181818185,55,3.8456252813692537,Waltz with Bashir (Vals im Bashir) (2008),Animation|Documentary|Drama|War,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
61240,4.096026490066225,151,4.002089220532522,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
61248,3.0,54,3.189025582337935,Death Race (2008),Action|Adventure|Sci-Fi|Thriller,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
61323,3.5943396226415096,212,3.5862733426296964,Burn After Reading (2008),Comedy|Crime|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
61350,2.4125,40,2.891116413091236,Babylon A.D. (2008),Action|Adventure|Sci-Fi|Thriller,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
61352,3.7794117647058822,34,3.6621585768185394,Traitor (2008),Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
61401,2.772727272727273,33,3.132986490736294,"Spirit, The (2008)",Action|Comedy|Fantasy|Thriller,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61729,3.4661016949152543,59,3.4873949316447925,Ghost Town (2008),Comedy|Fantasy|Romance,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
62081,3.328767123287671,73,3.3871664943338495,Eagle Eye (2008),Action|Crime|Thriller|IMAX,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
62155,3.43859649122807,57,3.469863780648121,Nick and Norah's Infinite Playlist (2008),Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
62336,3.891891891891892,37,3.7295246106923368,FLCL (2000),Animation|Comedy|Fantasy|Sci-Fi,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
62374,3.576923076923077,65,3.561875251751437,Body of Lies (2008),Action|Drama|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62376,3.45,40,3.4839735559483787,City of Ember (2008),Adventure|Children|Sci-Fi,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
62394,2.6447368421052633,38,3.034972778182155,Max Payne (2008),Action|Crime|Drama|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
62434,3.449074074074074,108,3.466508325481062,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
62437,3.1515151515151514,33,3.3313991891489922,W. (2008),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62511,3.6777777777777776,45,3.6183753188851537,"Synecdoche, New York (2008)",Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
62849,3.8055555555555554,90,3.736484574303221,RocknRolla (2008),Action|Crime,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
62956,3.8088235294117645,34,3.6777835768185394,Futurama: Bender's Game (2008),Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
62999,3.308333333333333,60,3.3819794324042944,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy|IMAX,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
63062,3.789719626168224,107,3.7326872183677846,Changeling (2008),Crime|Drama|Mystery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
63072,3.522727272727273,66,3.524772384545693,"Road, The (2009)",Adventure|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
63082,3.9491341991341993,462,3.9235328230007855,Slumdog Millionaire (2008),Crime|Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
63113,3.3551912568306013,183,3.3797096193257583,Quantum of Solace (2008),Action|Adventure|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
63131,3.75,94,3.6965979751321494,Role Models (2008),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63436,2.7162162162162162,37,3.0802708793490527,Saw V (2008),Crime|Horror|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
63853,3.27027027027027,37,3.386241028602784,Australia (2008),Adventure|Drama|War|Western,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
63859,3.590909090909091,88,3.575238550138869,Bolt (2008),Action|Adventure|Animation|Children|Comedy,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
63876,3.767175572519084,131,3.7228456454433942,Milk (2008),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
63992,2.6052631578947367,95,2.827025191331092,Twilight (2008),Drama|Fantasy|Romance|Thriller,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
64030,2.8684210526315788,38,3.1599727781821545,Transporter 3 (2008),Action|Adventure|Crime|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
64034,3.7301587301587302,63,3.6653564399611454,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",Drama|War,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
64497,2.8805970149253732,67,3.0812180300658403,"Day the Earth Stood Still, The (2008)",Drama|Sci-Fi|Thriller|IMAX,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64575,3.72,75,3.665506180156062,Doubt (2008),Drama|Mystery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
64614,3.9938650306748467,326,3.954713901450524,Gran Torino (2008),Crime|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
64620,3.8317757009345796,107,3.7655339336962523,Frost/Nixon (2008),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64622,3.7337662337662336,77,3.676431298283986,"Reader, The (2008)",Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
64716,3.7294117647058824,85,3.6772012949251005,Seven Pounds (2008),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64839,3.8910614525139664,179,3.839129899121467,"Wrestler, The (2008)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64957,3.5938967136150235,213,3.5859183082978867,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
64969,3.5346534653465347,101,3.533420984094554,Yes Man (2008),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64983,3.61,50,3.579726861454832,Valkyrie (2008),Drama|Thriller|War,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
65088,3.4375,32,3.4819056276836537,Bedtime Stories (2008),Adventure|Children|Comedy,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
65130,3.6018518518518516,54,3.575930344242697,Revolutionary Road (2008),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
65188,4.044117647058823,34,3.8027835768185394,Dear Zachary: A Letter to a Son About His Father (2008),Documentary,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65216,3.6875,32,3.6109378857481698,Defiance (2008),Drama|Thriller|War,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
65230,3.263888888888889,36,3.384517407824038,Marley & Me (2008),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
65261,3.845679012345679,81,3.76016350375123,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
65514,4.096153846153846,52,3.8887579136144694,Ip Man (2008),Action|Drama|War,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
65642,3.8974358974358974,39,3.7373644770490797,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65682,3.111111111111111,45,3.278375318885154,Underworld: Rise of the Lycans (2009),Action|Fantasy|Horror|Thriller,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66097,3.820359281437126,167,3.776031212773536,Coraline (2009),Animation|Fantasy|Thriller,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66171,3.310810810810811,37,3.408629088304277,Push (2009),Sci-Fi|Thriller,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66198,3.5,31,3.514395883875189,"International, The (2009)",Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66203,3.173611111111111,72,3.2782171462390837,He's Just Not That Into You (2009),Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
66371,3.7560975609756095,41,3.660255618540655,Departures (Okuribito) (2008),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66509,3.225,40,3.35540212737695,Funny People (2009),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
66665,3.627906976744186,43,3.587371902964199,Away We Go (2009),Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
66934,4.148648648648648,185,4.062223948448309,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
67087,3.7672413793103448,116,3.7183434857286746,"I Love You, Man (2009)",Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67193,3.140625,32,3.3286798212320408,Duplicity (2009),Crime|Romance|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
67197,3.064516129032258,62,3.2160668360476796,Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
67255,3.919753086419753,162,3.8587403589395137,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
67267,3.5595238095238093,42,3.546918734949813,Sunshine Cleaning (2008),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
67295,3.485294117647059,34,3.5059085768185394,Kung Fu Panda: Secrets of the Furious Five (2008),Action|Animation|Children|Comedy,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
67408,3.3,45,3.3917086522184867,Monsters vs. Aliens (2009),Animation|Sci-Fi|IMAX,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67734,3.4864864864864864,74,3.498828354965255,Adventureland (2009),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
67997,4.088888888888889,45,3.8650419855518203,In the Loop (2009),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68073,3.8363636363636364,55,3.727978222545724,"Boat That Rocked, The (a.k.a. Pirate Radio) (2009)",Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
68135,3.0555555555555554,72,3.19488381290575,17 Again (2009),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
68157,3.953798767967146,487,3.9291646980974595,Inglourious Basterds (2009),Action|Drama|War,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
68159,3.8297872340425534,47,3.7127032326803446,State of Play (2009),Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
68205,3.1136363636363638,44,3.2821371475187373,Crank: High Voltage (2009),Action|Comedy|Crime,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
68237,4.079150579150579,259,4.022069719433864,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
68319,3.2411347517730498,141,3.2916850813823775,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68358,4.012468827930174,401,3.9788356123350037,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
68554,3.264367816091954,87,3.3322918710802267,Angels & Demons (2009),Crime|Drama|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
68791,3.168269230769231,104,3.2490906635551235,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
68793,3.075,40,3.2696878416626642,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68952,3.080357142857143,56,3.236955219957983,Drag Me to Hell (2009),Comedy|Horror,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
68954,4.030876494023905,502,4.00259050548193,Up (2009),Adventure|Animation|Children|Drama,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
69122,3.726923076923077,390,3.712805116467587,"Hangover, The (2009)",Comedy|Crime,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
69134,3.6451612903225805,31,3.5881663756784676,Antichrist (2009),Drama|Fantasy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
69406,3.557142857142857,70,3.548781489163865,"Proposal, The (2009)",Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
69481,3.8242574257425743,202,3.786112710846494,"Hurt Locker, The (2008)",Action|Drama|Thriller|War,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
69526,2.980769230769231,104,3.103568275495422,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
69640,3.286764705882353,68,3.3610015195549643,Public Enemies (2009),Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
69644,3.4342105263157894,38,3.47614924877039,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
69757,3.8136531365313653,271,3.7853094648384933,(500) Days of Summer (2009),Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
69784,2.625,60,2.926423876848739,Brüno (Bruno) (2009),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69844,3.826923076923077,234,3.7930990489257064,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
69951,3.453125,64,3.4774271161317714,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
70159,3.1875,32,3.3528733696191377,Orphan (2009),Drama|Horror|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
